dev,ino,size_bytes
2053,2638375,2370
2053,2638376,1933
2053,2638377,1910
2053,2638378,73964
2053,2638379,2370
2053,2638380,2363
2053,2638381,2328
2053,2638382,2380
2053,2638383,1772
2053,2638384,1741
2053,2638385,2336
2053,2638386,4639
2053,2638387,4679
2053,2638388,3628
2053,2638389,1796
2053,2638390,3391
2053,2638391,1771
2053,2638392,1954
2053,2638393,1775
2053,2638394,3133
2053,2638395,1763
2053,2638396,1590
2053,2638397,1606
2053,2638398,1436
2053,2638399,1448
2053,2638400,14484
2053,2638401,2514
2053,2638402,3409
2053,2638403,2878
2053,2638404,3560
2053,2638405,8710992
2053,2638406,42897
2053,2638407,73964
2053,2638411,7427
2053,2638412,267037
2053,2638413,55402
2053,2638414,175116
2053,2638415,267037
2053,2638416,11491
2053,2638419,69466
2053,2638422,35422
2053,2638423,14498
2053,2638424,4192
2053,2638426,35871
2053,2638428,15080
2053,2638429,265439
2053,2638430,44912
2053,2638431,14965
2053,2638432,34465
2053,2638433,14792
2053,2638434,12165
2053,2638435,23
2053,2638437,8
2053,2638438,82408
2053,2638439,16030
2053,2638440,16621
2053,2638441,17909
2053,2638442,15497
2053,2638443,17483
2053,2638444,5708
2053,2638445,17049
2053,2638446,973840
2053,2638447,15642
2053,2638448,15029
2053,2638449,16708
2053,2638450,15153
2053,2638451,15562
2053,2638452,14985
2053,2638453,15472
2053,2638454,14973
2053,2638455,15011
2053,2638456,15000
2053,2638457,14965
2053,2638458,208944
2053,2638459,8631
2053,2638460,76720
2053,2638461,60472
2053,2638462,148824
2053,2638463,95784
2053,2638464,204360
2053,2638465,11624
2053,2638466,101584
2053,2638467,65504
2053,2638468,35712
2053,2638469,502440
2053,2638470,119544
2053,2638471,106835
2053,2638472,80992
2053,2638473,90872
2053,2638474,62408
2053,2638475,39360
2053,2638476,128816
2053,2638477,45376
2053,2638478,39056
2053,2638479,10575
2053,2638480,9939
2053,2638481,1070
2053,2638482,10640
2053,2638483,420
2053,2638484,10282
2053,2638485,2015
2053,2638486,11749
2053,2638487,5430
2053,2638488,11404
2053,2638489,2053
2053,2638490,10307
2053,2638491,5430
2053,2638492,10555
2053,2638493,790
2053,2638494,10645
2053,2638495,884
2053,2638496,9898
2053,2638497,1406
2053,2638498,9999
2053,2638499,1122
2053,2638500,11086
2053,2638501,5430
2053,2638502,9757
2053,2638503,1407
2053,2638504,11976
2053,2638505,252
2053,2638506,12162
2053,2638507,5430
2053,2638508,9788
2053,2638509,2639
2053,2638510,10802
2053,2638511,283
2053,2638512,10913
2053,2638513,5430
2053,2638514,10602
2053,2638515,5430
2053,2638516,10692
2053,2638517,1091
2053,2638518,11138
2053,2638519,3638
2053,2638520,10357
2053,2638521,1455
2053,2638522,10440
2053,2638523,5430
2053,2638524,10137
2053,2638525,5430
2053,2638526,12251
2053,2638527,1054
2053,2638528,11424
2053,2638529,2584
2053,2638530,9972
2053,2638531,1743
2053,2638532,10371
2053,2638533,1150
2053,2638534,10049
2053,2638535,5430
2053,2638536,9875
2053,2638537,530
2053,2638538,9914
2053,2638539,318
2053,2638540,12341
2053,2638541,1150
2053,2638542,12478
2053,2638543,2672
2053,2638544,10268
2053,2638545,2799
2053,2638546,9676
2053,2638547,379
2053,2638548,11502
2053,2638549,749
2053,2638550,11456
2053,2638551,1812
2053,2638552,10755
2053,2638553,1785
2053,2638554,12148
2053,2638555,4286
2053,2638556,11872
2053,2638557,159
2053,2638558,9817
2053,2638559,2468
2053,2638560,10073
2053,2638561,304
2053,2638562,11059
2053,2638563,1150
2053,2638564,11134
2053,2638565,5430
2053,2638566,11962
2053,2638567,5430
2053,2638568,73964
2053,2638569,3638
2053,2638570,73964
2053,2638571,5430
2053,2638572,73964
2053,2638573,1522
2053,2638574,2434
2053,2638575,9756
2053,2638577,1249
2053,2638578,73964
2053,2638580,6126
2053,2638581,244195
2053,2638582,1381
2053,2638583,1765
2053,2638584,46154
2053,2638585,257
2053,2638586,11546
2053,2638587,522
2053,2638588,3877
2053,2638589,2600
2053,2638590,690
2053,2638591,293
2053,2638593,125052
2053,2638594,65
2053,2638595,142044
2053,2638596,16792
2053,2638597,67
2053,2638598,63132
2053,2638599,129862
2053,2638600,67
2053,2638601,37349
2053,2638602,67
2053,2638603,67
2053,2638604,1463781
2053,2638605,286
2053,2638606,460
2053,2638607,14117
2053,2638608,249
2053,2638609,8837
2053,2638610,364
2053,2638611,517
2053,2638612,8677
2053,2638613,359493
2053,2638614,298
2053,2638615,74181
2053,2638616,248
2053,2638617,6949
2053,2638618,48597
2053,2638619,1127
2053,2638620,247183
2053,2638621,723
2053,2638622,2825
2053,2638623,24748
2053,2638624,1141
2053,2638625,8
2053,2638627,12236
2053,2638628,12058
2053,2638629,13353
2053,2638630,18063
2053,2638631,15645
2053,2638632,13557
2053,2638633,14072
2053,2638634,14006
2053,2638635,16312
2053,2638636,14006
2053,2638637,14999
2053,2638638,14071
2053,2638639,14366
2053,2638640,13992
2053,2638642,39068
2053,2638643,906792
2053,2638644,38253
2053,2638645,147715
2053,2638647,2073
2053,2638648,538313
2053,2638649,211140
2053,2638651,4823
2053,2638653,263
2053,2638654,674224
2053,2638656,1094
2053,2638657,569
2053,2638658,3489
2053,2638659,3205
2053,2638660,4578
2053,2638661,4863
2053,2638662,165
2053,2638665,15867760
2053,2638666,828399
2053,2638669,1644
2053,2638670,1029
2053,2638671,502
2053,2638672,1440
2053,2638673,1421
2053,2638674,832
2053,2638675,1244
2053,2638676,1263
2053,2638678,1444
2053,2638680,1091
2053,2638683,576
2053,2638684,89
2053,2638686,363
2053,2638688,895
2053,2638689,982
2053,2638692,722
2053,2638694,50
2053,2638696,166
2053,2638697,0
2053,2638699,3718
2053,2638700,69760
2053,2638701,3993
2053,2638702,16913
2053,2638703,16601
2053,2638704,19537
2053,2638705,26216
2053,2638706,22239
2053,2638707,18986
2053,2638708,20083
2053,2638709,19258
2053,2638710,19763
2053,2638711,21916
2053,2638712,19205
2053,2638713,20145
2053,2638714,19586
2053,2638715,19819
2053,2638716,19454
2053,2638717,57731
2053,2638718,48597
2053,2638719,19581
2053,2638720,2158
2053,2638721,175
2053,2638722,342793
2053,2638723,54856
2053,2638724,712
2053,2638725,2825
2053,2638726,10740
2053,2638727,1794
2053,2638728,614722
2053,2638730,1392
2053,2638732,1901
2053,2638733,4523
2053,2638734,736
2053,2638736,2285
2053,2638737,402
2053,2638738,679
2053,2638740,12299
2053,2638741,974
2053,2638742,990
2053,2638743,1438
2053,2638744,393
2053,2638745,2760
2053,2638746,5578
2053,2638747,2537
2053,2638748,550
2053,2638749,154
2053,2638750,12734
2053,2638751,1303
2053,2638752,296
2053,2638753,3937
2053,2638754,18700
2053,2638755,1049
2053,2638756,2148718
2053,2638757,2112
2053,2638758,8299
2053,2638759,1466
2053,2638760,3417
2053,2638761,6861
2053,2638763,33
2053,2638765,29916
2053,2638766,29572
2053,2638767,33083
2053,2638768,42373
2053,2638769,37895
2053,2638770,32717
2053,2638771,34292
2053,2638772,34176
2053,2638773,37785
2053,2638774,33747
2053,2638775,35187
2053,2638776,33593
2053,2638777,33966
2053,2638778,33081
2053,2638780,297
2053,2638781,277
2053,2638782,506
2053,2638783,793
2053,2638784,355
2053,2638785,282
2053,2638786,494
2053,2638787,455
2053,2638789,322
2053,2638790,644785
2053,2638792,2242
2053,2638793,2222
2053,2638795,21426
2053,2638796,10114
2053,2638797,68024
2053,2638798,34143
2053,2638799,13968
2053,2638800,87727
2053,2638801,553
2053,2638802,505
2053,2638803,597
2053,2638804,617
2053,2638805,55933
2053,2638806,70878
2053,2638807,6989
2053,2638809,2136
2053,2638810,731
2053,2638811,840
2053,2638812,2340
2053,2638813,936
2053,2638814,937
2053,2638815,212
2053,2638816,348
2053,2638817,221
2053,2638818,935
2053,2638819,573
2053,2638820,339
2053,2638821,586
2053,2638822,259
2053,2638823,522
2053,2638824,708
2053,2638825,585
2053,2638826,1507
2053,2638828,2136
2053,2638829,723
2053,2638830,840
2053,2638831,2340
2053,2638832,936
2053,2638833,937
2053,2638834,212
2053,2638835,348
2053,2638836,212
2053,2638837,935
2053,2638838,573
2053,2638839,339
2053,2638840,586
2053,2638841,259
2053,2638842,522
2053,2638843,708
2053,2638844,585
2053,2638845,1507
2053,2638847,2847
2053,2638848,40
2053,2638849,39582
2053,2638851,0
2053,2638853,12357
2053,2638854,14297
2053,2638855,3678
2053,2638856,4428
2053,2638857,4556
2053,2638858,94
2053,2638860,2633
2053,2638861,94
2053,2638863,3051
2053,2638864,444
2053,2638866,101
2053,2638869,15874240
2053,2638870,828399
2053,2638873,1307
2053,2638874,1120607
2053,2638875,8091
2053,2638876,8049
2053,2638877,1307
2053,2638878,1120599
2053,2638879,45433
2053,2638880,2626
2053,2638881,2839705
2053,2638883,2891
2053,2638884,0
2053,2638887,157408
2053,2638889,172654
2053,2638892,1366
2053,2638894,403
2053,2638896,1367
2053,2638898,1367
2053,2638900,55
2053,2638901,98036
2053,2638902,19351
2053,2638903,33788
2053,2638904,248
2053,2638905,13815
2053,2638907,3314
2053,2638908,559
2053,2638909,11809
2053,2638911,5
2053,2638912,91
2053,2638913,0
2053,2638914,1285
2053,2638915,3682
2053,2638916,1023
2053,2638917,4
2053,2638919,82
2053,2638920,0
2053,2638921,678
2053,2638922,2995
2053,2638923,4
2053,2638925,82
2053,2638926,0
2053,2638927,996
2053,2638928,10486
2053,2638929,1072
2053,2638930,4
2053,2638932,26
2053,2638933,254
2053,2638934,3171
2053,2638935,25591
2053,2638936,314
2053,2638938,82
2053,2638939,0
2053,2638940,2865
2053,2638941,3281
2053,2638942,4
2053,2638944,16676
2053,2638945,5050
2053,2638946,22745
2053,2638947,40055
2053,2638948,2947
2053,2638949,0
2053,2638950,34739
2053,2638951,12049
2053,2638952,5310
2053,2638953,1431
2053,2638954,10221
2053,2638955,2694
2053,2638956,9596
2053,2638957,3286
2053,2638958,494
2053,2638960,87
2053,2638961,0
2053,2638962,1189
2053,2638963,4280
2053,2638964,4
2053,2638966,0
2053,2638967,200
2053,2638968,4141
2053,2638969,0
2053,2638970,208
2053,2638971,342
2053,2638972,3467
2053,2638974,19
2053,2638975,91
2053,2638976,0
2053,2638977,2658
2053,2638978,4760
2053,2638979,4
2053,2638981,0
2053,2638982,379
2053,2638983,367
2053,2638984,2166
2053,2638985,1765
2053,2638986,5351
2053,2638987,2895
2053,2638988,1313
2053,2638989,760
2053,2638990,3784
2053,2638991,37062
2053,2638993,5
2053,2638994,91
2053,2638995,0
2053,2638996,1285
2053,2638997,3682
2053,2638998,1023
2053,2638999,4
2053,2639001,3314
2053,2639002,559
2053,2639003,11809
2053,2639005,82
2053,2639006,0
2053,2639007,678
2053,2639008,2994
2053,2639009,4
2053,2639011,88
2053,2639012,0
2053,2639013,3037
2053,2639014,4726
2053,2639015,11367
2053,2639016,4
2053,2639018,5764
2053,2639019,20753
2053,2639020,65
2053,2639021,2789
2053,2639022,8494
2053,2639023,6302
2053,2639024,1470
2053,2639025,6292
2053,2639026,16756
2053,2639027,1488
2053,2639029,6
2053,2639030,110
2053,2639031,0
2053,2639032,4036
2053,2639033,7674
2053,2639034,4176
2053,2639035,4
2053,2639036,2029
2053,2639038,6620
2053,2639039,16153
2053,2639040,0
2053,2639041,7182
2053,2639042,5597
2053,2639043,10553
2053,2639044,1023
2053,2639045,8452
2053,2639046,70
2053,2639047,1607
2053,2639049,81
2053,2639050,0
2053,2639051,1232
2053,2639052,2237
2053,2639053,1141
2053,2639054,4
2053,2639056,1420
2053,2639057,454735
2053,2639058,0
2053,2639059,433
2053,2639060,41570
2053,2639061,94
2053,2639063,69
2053,2639064,88
2053,2639065,0
2053,2639066,2393
2053,2639067,20606
2053,2639068,1066
2053,2639069,4
2053,2639071,1361
2053,2639072,5739
2053,2639073,37534
2053,2639074,1498
2053,2639075,0
2053,2639076,11705
2053,2639077,23323
2053,2639078,4859
2053,2639079,655
2053,2639080,2701
2053,2639081,115
2053,2639083,5
2053,2639084,110
2053,2639085,0
2053,2639086,227332
2053,2639087,22937
2053,2639088,1241
2053,2639089,4
2053,2639090,2661
2053,2639092,4680
2053,2639093,3827
2053,2639094,11000
2053,2639095,2337
2053,2639096,3504
2053,2639097,668
2053,2639098,3674
2053,2639099,1491
2053,2639100,1950
2053,2639101,1486
2053,2639103,19
2053,2639104,91
2053,2639105,0
2053,2639106,2506
2053,2639107,4738
2053,2639108,11358
2053,2639109,4
2053,2639111,0
2053,2639112,379
2053,2639113,2166
2053,2639114,1823
2053,2639115,5351
2053,2639116,2895
2053,2639117,1313
2053,2639118,743
2053,2639119,3784
2053,2639120,35853
2053,2639122,81
2053,2639123,0
2053,2639124,1433
2053,2639125,6636
2053,2639126,3704
2053,2639127,4
2053,2639129,0
2053,2639130,411
2053,2639131,1772
2053,2639132,20938
2053,2639133,11144
2053,2639134,4680
2053,2639135,1049
2053,2639137,22
2053,2639138,248
2053,2639139,91
2053,2639140,0
2053,2639141,1885
2053,2639142,2265
2053,2639143,26526
2053,2639144,4
2053,2639146,403
2053,2639147,25596
2053,2639148,0
2053,2639149,1417
2053,2639150,4884
2053,2639151,1744
2053,2639152,107
2053,2639153,1448
2053,2639155,87
2053,2639156,0
2053,2639157,6283
2053,2639158,8420
2053,2639159,4
2053,2639161,4399
2053,2639162,0
2053,2639163,633
2053,2639164,4070
2053,2639165,6810
2053,2639166,6825
2053,2639167,53916
2053,2639168,8433
2053,2639169,718
2053,2639170,17677
2053,2639171,1835
2053,2639173,0
2053,2639174,597
2053,2639175,343
2053,2639176,125
2053,2639177,103
2053,2639178,192
2053,2639179,906
2053,2639181,87
2053,2639182,0
2053,2639183,3624
2053,2639184,10993
2053,2639185,4
2053,2639187,76
2053,2639188,73
2053,2639189,0
2053,2639190,73
2053,2639191,76
2053,2639192,76
2053,2639193,7931
2053,2639194,1107
2053,2639196,2603
2053,2639197,20046
2053,2639198,584
2053,2639199,1617
2053,2639200,0
2053,2639201,208
2053,2639202,1795
2053,2639203,539
2053,2639204,1977
2053,2639205,643
2053,2639206,3861
2053,2639207,209
2053,2639208,2121
2053,2639209,469
2053,2639210,24395
2053,2639211,96664
2053,2639212,15854
2053,2639213,843
2053,2639214,2704
2053,2639215,368
2053,2639216,4117
2053,2639217,11281
2053,2639218,2057
2053,2639220,256
2053,2639221,783
2053,2639222,0
2053,2639224,13936
2053,2639226,1344
2053,2639227,10174
2053,2639228,197
2053,2639230,48398
2053,2639231,5715
2053,2639233,1069
2053,2639235,11358
2053,2639237,1187
2053,2639238,608
2053,2639239,0
2053,2639241,256
2053,2639242,783
2053,2639243,0
2053,2639245,13936
2053,2639247,11556
2053,2639248,9031
2053,2639249,8019
2053,2639250,2883
2053,2639252,1593
2053,2639253,20109
2053,2639254,20124
2053,2639255,1822
2053,2639257,76358
2053,2639258,5236
2053,2639260,37226
2053,2639261,25795
2053,2639262,909
2053,2639263,2743
2053,2639264,33779
2053,2639265,8108
2053,2639266,7499
2053,2639267,7591
2053,2639268,6804
2053,2639269,6948
2053,2639270,7511
2053,2639271,7511
2053,2639272,7511
2053,2639273,7511
2053,2639274,49113
2053,2639275,34206
2053,2639276,0
2053,2639278,5515
2053,2639279,14580
2053,2639280,382
2053,2639282,30262
2053,2639283,307
2053,2639284,10339
2053,2639285,916
2053,2639286,10895
2053,2639287,1445
2053,2639289,2706
2053,2639290,10218
2053,2639291,36319
2053,2639292,7895
2053,2639293,4859
2053,2639294,11407
2053,2639295,4932
2053,2639296,191
2053,2639297,10450
2053,2639298,23214
2053,2639299,1667
2053,2639300,23082
2053,2639301,5943
2053,2639302,4583
2053,2639303,5326
2053,2639304,12493
2053,2639305,8154
2053,2639306,9824
2053,2639307,759
2053,2639308,17164
2053,2639309,4191
2053,2639310,18219
2053,2639311,12218
2053,2639312,7763
2053,2639313,8505
2053,2639315,3711
2053,2639316,950
2053,2639317,16543
2053,2639318,1192
2053,2639319,2415
2053,2639320,18982
2053,2639321,5620
2053,2639322,990
2053,2639323,1253
2053,2639324,17254
2053,2639325,954
2053,2639326,28379
2053,2639327,29600
2053,2639328,32428
2053,2639330,1102
2053,2639331,608
2053,2639332,0
2053,2639334,1074
2053,2639336,9166
2053,2639337,9204
2053,2639338,2597
2053,2639339,339
2053,2639341,1863
2053,2639342,3060
2053,2639343,2298
2053,2639344,3241
2053,2639345,6343
2053,2639346,1753
2053,2639347,2035
2053,2639348,1635
2053,2639349,3656
2053,2639350,604
2053,2639352,22004
2053,2639353,2064
2053,2639354,906
2053,2639355,3011
2053,2639356,511
2053,2639357,38527
2053,2639359,199
2053,2639360,207
2053,2639361,203
2053,2639362,203
2053,2639363,207
2053,2639364,206
2053,2639365,195
2053,2639366,78
2053,2639368,1109
2053,2639371,3317
2053,2639372,71214
2053,2639373,190128
2053,2639374,572163
2053,2639375,127649
2053,2639376,560375
2053,2639377,10720
2053,2639378,4971696
2053,2639379,100573
2053,2639380,684404
2053,2639383,12658
2053,2639385,1075
2053,2639387,2101
2053,2639388,8118
2053,2639389,15940
2053,2639390,23305
2053,2639391,22511
2053,2639392,17424
2053,2639393,7527
2053,2639394,1207
2053,2639395,416
2053,2639397,1147
2053,2639398,17255
2053,2639399,11467
2053,2639400,4139
2053,2639401,3385
2053,2639402,3144
2053,2639403,7601
2053,2639404,15554
2053,2639405,16076
2053,2639406,143
2053,2639408,21262
2053,2639409,11374
2053,2639410,3862
2053,2639411,18914
2053,2639412,2651
2053,2639414,13933
2053,2639415,9579
2053,2639417,1972
2053,2639418,432
2053,2639420,8464
2053,2639421,1187
2053,2639422,19369
2053,2639425,656
2053,2639426,895
2053,2639427,2737
2053,2639428,1405
2053,2639430,938
2053,2639431,3358
2053,2639432,697
2053,2639433,350
2053,2639434,1413
2053,2639435,624
2053,2639436,267
2053,2639437,13755
2053,2639438,5764
2053,2639439,2198
2053,2639440,14819
2053,2639441,8405
2053,2639442,10776
2053,2639443,481
2053,2639444,2760
2053,2639445,522
2053,2639446,1934
2053,2639447,24
2053,2639448,220
2053,2639450,1685
2053,2639451,4283
2053,2639452,5107
2053,2639453,2643
2053,2639456,592
2053,2639458,2737
2053,2639459,1514
2053,2639460,376
2053,2639462,678
2053,2639463,211
2053,2639464,3779
2053,2639465,25040
2053,2639466,11027
2053,2639467,2795
2053,2639468,3110
2053,2639469,3234
2053,2639470,11371
2053,2639471,6337
2053,2639472,1383
2053,2639473,34320
2053,2639474,1423
2053,2639475,3149
2053,2639476,1805
2053,2639477,3820
2053,2639478,3348
2053,2639479,310
2053,2639480,5367
2053,2639481,5606
2053,2639482,5209
2053,2639483,1325
2053,2639484,1605
2053,2639485,3644
2053,2639486,467
2053,2639487,746
2053,2639488,1243
2053,2639489,1228
2053,2639490,4442
2053,2639491,3901
2053,2639492,1884
2053,2639493,4721
2053,2639494,2810
2053,2639495,2272
2053,2639496,518
2053,2639497,6899
2053,2639498,76
2053,2639499,4721
2053,2639500,4325
2053,2639501,225
2053,2639502,4580
2053,2639503,4524
2053,2639504,5252
2053,2639505,7499
2053,2639506,9929
2053,2639507,2343
2053,2639508,798
2053,2639509,4195
2053,2639510,2909
2053,2639511,442
2053,2639512,3208
2053,2639513,178
2053,2639514,352
2053,2639515,1135
2053,2639516,4613
2053,2639517,257
2053,2639518,2244
2053,2639519,644
2053,2639520,2643
2053,2639521,739
2053,2639522,10095
2053,2639523,3367
2053,2639524,54524
2053,2639525,271
2053,2639526,9090
2053,2639527,597
2053,2639528,4507
2053,2639529,563
2053,2639530,2531
2053,2639531,490
2053,2639532,1451
2053,2639533,1179
2053,2639534,534
2053,2639535,157
2053,2639536,557
2053,2639537,1796
2053,2639538,1310
2053,2639539,256
2053,2639540,1124
2053,2639541,1586
2053,2639542,705
2053,2639543,800
2053,2639544,22
2053,2639545,761
2053,2639546,388
2053,2639547,63
2053,2639548,7851
2053,2639550,1692
2053,2639551,1244
2053,2639552,7249
2053,2639553,2315
2053,2639554,811
2053,2639555,3295
2053,2639556,4433
2053,2639557,2651
2053,2639558,2583
2053,2639559,3448
2053,2639560,549
2053,2639561,1902
2053,2639562,19476
2053,2639563,275
2053,2639564,5545
2053,2639565,2037
2053,2639566,1468
2053,2639567,1623
2053,2639568,3900
2053,2639569,6309
2053,2639570,50
2053,2639571,3504
2053,2639572,2680
2053,2639573,8182
2053,2639574,447
2053,2639575,821
2053,2639576,843
2053,2639577,1645
2053,2639578,3085
2053,2639579,1568
2053,2639580,817
2053,2639581,14626
2053,2639582,1073
2053,2639583,22711
2053,2639584,501
2053,2639585,2935
2053,2639586,450
2053,2639587,5961
2053,2639588,4828
2053,2639589,1497
2053,2639590,308
2053,2639591,1585
